YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR
2001,10,24,27.98,24.66,26.32,28.34,0.48,28.25,27.76,19.29,82.12,1.5
2001,10,25,27.91,24.18,26.05,28.26,0.55,28.12,27.57,18.74,80.06,0.63
2001,10,26,27.4,23.58,25.48,28.15,0.65,27.75,27.1,18.07,79.62,0.16
2001,10,27,27.48,23.3,25.4,28.08,0.96,27.87,26.91,17.76,77.94,0.13
2001,10,28,27.9,23.58,25.73,28.07,0.41,28.08,27.68,18.07,77.31,0.26
2001,10,29,27.76,23.37,25.57,28.2,0.53,27.98,27.44,17.82,77,0.14
2001,10,30,27.64,23.45,25.55,28.07,0.39,27.79,27.4,17.88,77.88,0.25
2001,10,31,27.7,24.34,26.02,27.99,0.51,27.98,27.47,18.86,81.81,0.54
2001,11,1,27.67,24.92,26.3,28.36,0.43,27.94,27.51,19.53,84.88,0.49
2001,11,2,28.07,24.64,26.35,28.58,0.84,28.31,27.47,19.23,81.62,1.02
2001,11,3,28.26,23.93,26.09,28.39,0.3,28.38,28.07,18.43,77.38,1.1
2001,11,4,27.77,24.12,25.94,27.94,0.59,28.1,27.5,18.62,80.44,1.34
2001,11,5,27.71,23.51,25.61,27.67,0.63,27.93,27.3,17.94,77.88,0.44
2001,11,6,27.16,22.79,24.98,27.67,1.21,27.77,26.56,17.15,76.94,0.77
2001,11,7,26.45,21.75,24.1,27.69,0.43,26.67,26.24,16.11,75.31,2.11
2001,11,8,26.78,22.8,24.79,27.62,0.84,27.12,26.28,17.21,78.75,4.42
2001,11,9,27.14,23.84,25.49,27.58,0.48,27.34,26.87,18.37,82.06,16.66
2001,11,10,26.7,23.27,24.99,27.56,0.38,26.95,26.57,17.76,81.38,21.32
2001,11,11,26.65,23.53,25.08,27.54,0.35,26.82,26.46,18.01,82.94,14.67
2001,11,12,26.39,22.76,24.58,27.55,0.27,26.52,26.26,17.15,80.31,3.36
2001,11,13,26.28,22.41,24.35,27.55,0.3,26.41,26.11,16.78,79.19,0.56
2001,11,14,25.8,21.8,23.8,27.41,1,26.08,25.09,16.17,78.56,2.23
2001,11,15,25.2,21.5,23.35,27.21,0.71,25.49,24.79,15.87,79.88,3.55
2001,11,16,25.53,22.19,23.86,26.67,0.59,25.9,25.32,16.54,81.69,7.4
2001,11,17,25.26,21.51,23.39,26.06,0.97,25.81,24.84,15.87,79.62,3.34
2001,11,18,24.76,19.36,22.06,25.88,0.41,24.98,24.56,13.85,71.81,0.2
2001,11,19,24.71,18.19,21.45,26.07,0.44,24.91,24.48,12.88,67,0.23
2001,11,20,24.9,18.87,21.89,26.05,0.42,25.11,24.68,13.43,69.06,0.54
2001,11,21,24.72,19.26,21.99,26.07,0.78,25.01,24.23,13.79,71.62,0.31
2001,11,22,24.94,20.72,22.83,26.26,0.9,25.23,24.34,15.14,77.31,1.16
2001,11,23,25.03,20.37,22.7,26.37,0.52,25.3,24.77,14.83,75.38,0.47
2001,11,24,24.38,19.01,21.69,26.16,0.58,24.71,24.13,13.61,71.88,0.16
2001,11,25,24.69,19.09,21.89,25.34,0.66,24.93,24.27,13.67,70.94,0.28
2001,11,26,24.88,19.26,22.07,25,0.78,25.34,24.56,13.79,71,0.79
2001,11,27,24.75,18.97,21.86,25.34,0.73,25.23,24.5,13.49,70.19,0.29
2001,11,28,24.73,19.86,22.3,25.29,0.66,25.08,24.4,14.28,74.31,0.2
2001,11,29,24.96,21.51,23.23,25.12,0.34,25.09,24.76,15.87,81.06,0.2
2001,11,30,24.74,21.44,23.09,25.18,0.33,24.97,24.64,15.81,81.81,0.05
2001,12,1,24.77,20.78,22.77,25.25,0.61,25.03,24.42,15.2,78.38,0.05
2001,12,2,24.81,21.45,23.13,25.23,0.34,24.93,24.59,15.81,81.5,0.27
2001,12,3,25.08,23.41,24.25,25.3,0.51,25.28,24.78,17.88,90.44,2.08
2001,12,4,25.69,23.92,24.8,25.66,0.96,26.19,25.24,18.43,89.94,1.79
2001,12,5,26,22.81,24.4,25.8,0.67,26.36,25.69,17.21,82.56,0.79
2001,12,6,25.58,22.07,23.83,25.73,0.36,25.76,25.4,16.42,80.81,1.52
2001,12,7,25.14,21.9,23.52,25.73,0.88,25.64,24.76,16.3,82.19,12.75
2001,12,8,25.48,22.88,24.18,25.98,0.59,25.76,25.17,17.27,85.5,5.36
2001,12,9,25.94,22.71,24.33,26.32,0.78,26.23,25.45,17.03,82.25,1.03
2001,12,10,25.9,21.72,23.81,26.45,0.34,26.06,25.73,16.05,77.62,1.03
2001,12,11,25.77,21.62,23.69,26.37,0.4,26.01,25.62,15.93,77.75,1.04
2001,12,12,25.93,21.62,23.78,26.23,0.41,26.18,25.76,15.93,77.06,0.48
2001,12,13,25.75,22.15,23.94,26.02,0.8,26.12,25.32,16.42,80.5,1.19
2001,12,14,24,20.44,22.22,25.92,1.38,25.16,23.79,14.77,80.38,2.48
2001,12,15,24.26,20.37,22.31,25.84,0.85,24.59,23.75,14.65,78.75,1.36
2001,12,16,25.01,21.37,23.19,25.76,0.76,25.35,24.59,15.62,80.12,0.79
2001,12,17,25.71,21.79,23.75,25.85,0.61,25.98,25.37,16.05,78.88,0.53
2001,12,18,25.58,21.92,23.76,25.96,0.36,25.8,25.44,16.24,80.12,0.23
2001,12,19,25.22,22.03,23.62,26.04,0.5,25.53,25.03,16.3,82.44,0.17
2001,12,20,25.43,21.74,23.58,26.15,0.65,25.78,25.13,16.05,80,0.2
2001,12,21,25.22,21.52,23.37,26.4,2.95,26.24,23.3,15.87,79.94,1.21
2001,12,22,22.43,18.7,20.56,26.34,0.92,23.16,22.24,13.24,79.31,1.5
2001,12,23,22.75,18.44,20.59,25.84,0.97,23.25,22.29,13,76.56,1.55
2001,12,24,22.49,17.42,19.95,25.69,1.2,22.98,21.79,12.21,72.94,0.35
2001,12,25,22.06,16.68,19.37,25.88,1.18,22.62,21.44,11.6,71.44,0.52
2001,12,26,21.65,16.5,19.07,25.76,1.13,22.22,21.08,11.47,72.44,1.07
2001,12,27,22.92,17.55,20.24,25.13,1.05,23.33,22.28,12.27,71.62,0.7
2001,12,28,23.12,17.93,20.52,24.69,0.44,23.33,22.89,12.57,72.44,2.26
2001,12,29,22.87,18.29,20.58,24.62,0.78,23.33,22.55,12.94,75.31,2.89
2001,12,30,22.96,18.93,20.94,24.4,0.48,23.15,22.68,13.43,77.94,2.51
2001,12,31,23.43,19.71,21.57,24.5,1.27,24.12,22.85,14.16,79.5,2.31
2002,1,1,23.83,20.03,21.93,24.54,0.98,24.17,23.19,14.4,79.25,1.23
2002,1,2,22.41,17.99,20.2,24.63,1.62,23.12,21.5,12.7,76,0.64
2002,1,3,21.3,16.56,18.93,24.79,0.64,21.63,20.99,11.54,74.25,0.14
2002,1,4,22.3,17.11,19.7,25.12,1.01,22.63,21.63,11.96,72.38,0.05
2002,1,5,22.57,17.09,19.83,25.33,0.55,22.87,22.32,11.96,71.12,0.01
2002,1,6,22.98,17.45,20.22,25.27,0.89,23.4,22.51,12.27,71,0
2002,1,7,23.17,17.11,20.14,25.19,0.52,23.44,22.91,11.96,68.62,0
2002,1,8,22.87,17.91,20.39,25.01,1.33,23.38,22.05,12.57,73.56,0.75
2002,1,9,22.06,16.62,19.34,25.01,0.77,22.46,21.69,11.6,71.12,0.04
2002,1,10,22.9,17.21,20.05,25.28,1.04,23.41,22.37,12.08,70.19,0.04
2002,1,11,23.62,18.67,21.15,25.29,0.7,23.94,23.25,13.24,73.62,0.09
2002,1,12,24.15,19.38,21.76,25.15,0.84,24.55,23.71,13.85,74.62,0.16
2002,1,13,24.5,21.45,22.98,25.03,1.17,25.08,23.9,15.81,83.06,2.82
2002,1,14,25.19,23.26,24.23,25.17,0.68,25.5,24.81,17.7,88.94,7.31
2002,1,15,25.41,23.23,24.32,25.31,0.23,25.54,25.3,17.64,87.56,1.94
2002,1,16,25.42,23.04,24.23,25.26,0.33,25.51,25.18,17.46,86.56,0.29
2002,1,17,25.16,23.02,24.09,25.2,0.48,25.4,24.92,17.46,87.81,0.09
2002,1,18,25.19,22.45,23.83,25.15,0.76,25.51,24.76,16.85,84.75,0.06
2002,1,19,24.97,21.98,23.48,25.09,1.02,25.4,24.38,16.36,83.38,0.25
2002,1,20,24.3,21.14,22.73,24.98,0.39,24.5,24.11,15.5,82.44,0.69
2002,1,21,23.53,20.26,21.9,25.02,1.88,24.34,22.47,14.71,81.75,0.93
2002,1,22,22.33,18.64,20.48,25.26,0.22,22.44,22.22,13.24,79.5,1.08
2002,1,23,22.77,18.97,20.87,25.15,0.61,23.01,22.4,13.49,79,1.42
2002,1,24,23.3,19.48,21.39,24.62,1.32,24,22.67,13.92,78.94,0.54
2002,1,25,24.42,21.3,22.86,24.4,0.79,24.74,23.95,15.69,82.69,0.29
2002,1,26,24.19,21.91,23.05,24.78,1.03,24.66,23.63,16.3,87,1.02
2002,1,27,23.78,20.66,22.22,25.09,0.77,24.02,23.26,15.01,82.56,0.98
2002,1,28,23.33,20.06,21.69,25.12,0.56,23.59,23.03,14.47,81.75,0.73
2002,1,29,22.94,19.51,21.23,25.26,0.63,23.26,22.63,13.92,80.88,1.41
2002,1,30,23.05,19.19,21.12,25.33,1.07,23.62,22.55,13.67,78.81,1.03
2002,1,31,23.44,19.55,21.49,25.17,1.1,24.15,23.05,13.98,78.75,1.18
2002,2,1,24.05,19.9,21.98,24.85,0.79,24.32,23.53,14.28,77.5,0.91
2002,2,2,23.21,20.34,21.78,24.86,1.72,24.22,22.5,14.71,83.81,14.35
2002,2,3,22.45,18.79,20.62,24.95,0.24,22.55,22.31,13.37,79.62,1.36
2002,2,4,23.01,19.12,21.07,24.86,1.3,23.48,22.16,13.67,78.69,0.06
2002,2,5,23.84,19.85,21.84,24.98,0.88,24.29,23.41,14.28,78.31,1.1
2002,2,6,24.3,20.15,22.23,25.38,1.08,24.84,23.77,14.59,77.5,0.87
2002,2,7,24.81,20.85,22.83,25.64,0.32,24.96,24.64,15.2,78.5,0.45
2002,2,8,25.15,21.15,23.15,25.7,0.75,25.58,24.84,15.5,78.44,0.74
2002,2,9,24.44,21.61,23.03,25.74,0.88,24.93,24.05,15.99,84.06,0.64
2002,2,10,23.82,20.65,22.23,25.75,0.95,24.17,23.23,15.01,82.31,0.93
2002,2,11,22.57,18.61,20.58,25.68,1.01,23.15,22.14,13.18,78.25,2.53
2002,2,12,22.55,18.01,20.28,25.23,0.77,22.87,22.09,12.7,75.38,0.82
2002,2,13,23.18,19.08,21.13,24.86,0.93,23.59,22.66,13.55,77.62,0.44
2002,2,14,23.27,19.53,21.4,24.86,0.55,23.51,22.95,13.98,79.38,0.79
2002,2,15,23.48,18.69,21.08,25.03,0.62,23.75,23.13,13.24,74.38,0.09
2002,2,16,23.87,18.53,21.2,25.03,1.05,24.39,23.33,13.12,71.94,0.01
2002,2,17,24.24,19.66,21.95,25.05,0.4,24.48,24.08,14.1,75.5,0.32
2002,2,18,23.98,19.9,21.94,25.27,0.3,24.12,23.82,14.28,77.88,0.76
2002,2,19,23.11,18.71,20.9,25.2,1.21,23.83,22.62,13.24,76.19,0.4
2002,2,20,21.95,16.98,19.46,24.9,0.96,22.48,21.53,11.84,73.25,0.26
2002,2,21,22.81,17.94,20.37,24.74,2.23,23.97,21.73,12.63,73.88,0.72
2002,2,22,23.9,19.19,21.54,24.74,0.17,23.98,23.81,13.67,74.81,0.33
2002,2,23,24.06,19.91,21.98,24.65,0.74,24.38,23.64,14.34,77.5,0.02
2002,2,24,23.51,19.88,21.69,24.69,0.99,24.05,23.06,14.28,80,0.37
2002,2,25,23.39,19.26,21.33,24.68,0.89,23.89,23,13.73,77.5,0.58
2002,2,26,23.68,20.15,21.92,24.53,0.41,23.87,23.45,14.53,80.5,0.6
2002,2,27,23.61,20.44,22.02,24.53,0.27,23.73,23.45,14.83,82.31,0.35
2002,2,28,23.61,19.83,21.72,24.7,0.48,23.84,23.37,14.28,79.38,0
2002,3,1,24.05,19.61,21.83,24.9,1.26,24.56,23.3,14.1,76.12,0.38
2002,3,2,24.77,20.87,22.82,25.07,0.82,25.13,24.3,15.26,78.81,0.33
2002,3,3,24.69,19.81,22.25,25.26,0.6,24.94,24.33,14.28,74.25,0
2002,3,4,24.6,19.56,22.08,25.34,0.83,25.01,24.18,14.04,73.44,0.01
2002,3,5,24.78,19.83,22.3,25.05,0.41,24.92,24.51,14.34,73.94,0.25
2002,3,6,23.53,19.73,21.63,24.68,2.28,24.44,22.16,14.22,79.12,0.76
2002,3,7,21.98,17.39,19.69,25.05,0.55,22.27,21.72,12.21,75.12,0.02
2002,3,8,22.19,17.29,19.74,25.4,0.8,22.51,21.72,12.08,73.62,0.11
2002,3,9,22.76,17.8,20.29,25.1,1.09,23.21,22.12,12.51,73.5,0.85
2002,3,10,23.38,18.46,20.92,24.83,0.38,23.56,23.18,13.06,73.81,0.31
2002,3,11,23.7,19.76,21.73,24.9,1.23,24.19,22.96,14.22,78.44,0.6
2002,3,12,24.62,21.08,22.85,24.99,0.84,25,24.17,15.44,80.56,0.73
2002,3,13,24.97,22.62,23.79,24.97,0.21,25.08,24.87,16.97,86.75,0.71
2002,3,14,25.48,23.52,24.5,25.65,0.88,25.94,25.05,18.01,88.88,0.07
2002,3,15,25.09,22.64,23.87,26.01,0.95,25.67,24.73,17.03,86.19,0
2002,3,16,25.37,23.05,24.21,25.87,0.67,25.65,24.98,17.46,86.81,0.02
2002,3,17,25.37,23.05,24.21,25.65,1.04,25.84,24.8,17.46,86.81,0
2002,3,18,24.9,22.26,23.58,25.43,0.7,25.19,24.49,16.6,85.19,0.32
2002,3,19,25.11,22.37,23.74,25.41,1.09,25.49,24.4,16.66,84.69,0.36
2002,3,20,25.77,21.51,23.64,25.85,0.62,25.98,25.35,15.87,77.31,0.08
2002,3,21,26.08,22.22,24.15,26.32,0.97,26.61,25.64,16.6,79.19,0.07
2002,3,22,25.86,22.82,24.34,26.65,0.99,26.19,25.2,17.27,83.25,0
2002,3,23,25.91,22.35,24.13,26.77,1.8,26.65,24.86,16.78,80.69,0.11
2002,3,24,26.39,23.79,25.08,26.69,0.7,26.76,26.07,18.37,85.62,4.89
2002,3,25,25.95,23.58,24.77,26.55,0.52,26.19,25.68,18.07,86.69,4.83
2002,3,26,26.33,24.03,25.18,26.53,1.15,26.79,25.64,18.55,87.06,1.8
2002,3,27,26.41,23.72,25.06,26.69,0.62,26.64,26.03,18.25,85.06,0.72
2002,3,28,26.3,23.77,25.04,26.75,0.71,26.6,25.89,18.31,85.94,0.06
2002,3,29,26.35,23.55,24.95,26.84,0.63,26.6,25.97,18.01,84.5,0
2002,3,30,25.99,23.17,24.58,26.8,0.43,26.19,25.76,17.58,84.31,0.01
2002,3,31,25.91,23.03,24.48,26.43,0.94,26.42,25.48,17.46,84,0.45
2002,4,1,26.33,22.96,24.64,26.19,0.62,26.6,25.97,17.33,81.62,0.34
2002,4,2,26.49,22.98,24.73,26.93,0.6,26.8,26.2,17.4,80.94,0
2002,4,3,26.42,22.91,24.67,27.35,0.59,26.63,26.05,17.4,81,0.02
2002,4,4,26.51,23.4,24.95,27.26,1.56,27.37,25.81,17.88,83.06,0.03
2002,4,5,26.12,24.08,25.1,27.19,0.69,26.49,25.8,18.62,88.38,0.07
2002,4,6,27.09,23.92,25.51,27.27,1.28,27.62,26.33,18.43,82.75,0
2002,4,7,26.55,23.19,24.87,27.44,0.49,26.9,26.4,17.64,81.75,0
2002,4,8,26.64,22.52,24.58,27.42,0.73,26.91,26.18,16.91,78.12,0
2002,4,9,26.63,22.8,24.71,27.39,0.89,27.08,26.2,17.21,79.38,0
2002,4,10,26.89,22.87,24.88,27.41,0.49,27.08,26.59,17.27,78.56,0
2002,4,11,26.98,22.83,24.9,27.25,0.71,27.4,26.69,17.21,78,0.07
2002,4,12,26.74,22.55,24.65,26.97,1.12,27.09,25.97,16.91,77.75,0.65
2002,4,13,26.46,22.26,24.37,26.79,0.99,26.88,25.89,16.66,77.69,0.66
2002,4,14,26.88,22.91,24.9,26.84,0.77,27.19,26.42,17.33,78.81,0.08
2002,4,15,27.08,24.4,25.74,26.79,0.31,27.23,26.91,18.98,85.19,0.21
2002,4,16,27.11,23.55,25.33,26.85,0.41,27.27,26.87,18.01,80.81,0.09
2002,4,17,26.98,23.06,25.01,27.01,0.39,27.15,26.76,17.52,79.06,0
2002,4,18,27.03,23.78,25.4,27.04,0.71,27.31,26.6,18.25,82.31,0.14
2002,4,19,27.23,24.09,25.66,27.05,0.3,27.36,27.05,18.62,82.81,0.15
2002,4,20,27.59,24.87,26.23,27.38,0.62,27.88,27.26,19.53,85.06,0.75
2002,4,21,27.61,24.37,25.99,27.42,0.54,27.8,27.26,18.98,82.44,0.02
2002,4,22,27.17,23.12,25.15,27.23,0.64,27.48,26.84,17.58,78.44,0.05
2002,4,23,27.4,23.52,25.46,27.14,0.56,27.62,27.06,18.01,79.31,0.52
2002,4,24,27.49,22.5,25,27.21,1.05,27.9,26.86,16.91,74.12,0.31
2002,4,25,27.49,22.24,24.87,27.08,0.51,27.64,27.13,16.66,73,0.53
2002,4,26,27.17,22.13,24.65,26.93,0.38,27.31,26.93,16.54,73.88,0.42
2002,4,27,27.19,22.55,24.87,27.23,0.71,27.48,26.76,16.97,75.75,0.43
2002,4,28,27.15,23.79,25.47,27.43,0.91,27.55,26.63,18.31,81.75,0.3
2002,4,29,26.86,22.66,24.76,27.48,0.88,27.19,26.31,17.09,77.75,0.13
2002,4,30,27.19,23.19,25.19,27.5,0.54,27.43,26.9,17.7,78.69,0.01
2002,5,1,27.41,23.41,25.41,27.47,0.45,27.59,27.14,17.94,78.75,0
2002,5,2,27.39,23.88,25.64,27.35,0.54,27.63,27.09,18.43,81.12,0.05
2002,5,3,27.53,23.35,25.44,27.32,0.54,27.73,27.19,17.82,77.88,0.63
2002,5,4,27.56,23.13,25.34,27.47,0.47,27.76,27.28,17.58,76.69,0.15
2002,5,5,27.05,23.15,25.1,27.69,1.11,27.48,26.37,17.64,79.25,0.05
2002,5,6,27.34,23.16,25.26,27.78,0.44,27.53,27.1,17.64,77.88,0.21
2002,5,7,27.23,23.64,25.44,27.77,1.4,27.83,26.44,18.19,80.69,0.05
2002,5,8,27.62,23.85,25.73,27.76,0.66,27.86,27.2,18.37,79.88,0.12
2002,5,9,27.85,23.75,25.8,28.05,0.47,28.08,27.62,18.25,78.31,0.08
2002,5,10,28.13,24.4,26.26,28.25,0.58,28.4,27.82,19.04,80.06,0.11
2002,5,11,28.36,24.76,26.56,28.55,0.62,28.65,28.03,19.47,80.81,0.18
2002,5,12,28.34,24.73,26.53,28.81,0.68,28.59,27.91,19.41,80.75,0.1
2002,5,13,28.21,24.83,26.52,28.71,0.58,28.44,27.86,19.53,81.81,0.02
2002,5,14,28.58,24.62,26.6,28.66,0.93,29.08,28.15,19.29,79.12,0.02
2002,5,15,28.45,25.08,26.76,28.6,0.41,28.59,28.18,19.84,81.88,0.2
2002,5,16,28.47,25.37,26.92,28.58,0.47,28.66,28.19,20.2,83.25,7.7
2002,5,17,27.37,24.99,26.18,28.61,0.99,28.07,27.08,19.71,86.75,7.29
2002,5,18,27.43,24.51,25.97,28.55,0.65,27.79,27.14,19.17,84.06,12.4
2002,5,19,27.19,24.01,25.6,28.54,0.97,27.86,26.89,18.62,82.75,4.35
2002,5,20,27.91,25.44,26.68,28.55,1.03,28.43,27.4,20.32,86.38,21.42
2002,5,21,28.33,25.93,27.13,28.46,0.28,28.44,28.16,20.94,86.69,21.26
2002,5,22,28.38,26.12,27.26,28.42,0.41,28.62,28.21,21.12,87.44,13.08
2002,5,23,28.37,26.33,27.35,28.48,0.48,28.55,28.07,21.42,88.62,11.97
2002,5,24,27.4,25.23,26.32,28.52,1.01,28,26.99,20.02,87.81,25.33
2002,5,25,27.49,23.97,25.73,28.54,0.57,27.76,27.19,18.55,81,20.32
2002,5,26,27.07,23.44,25.25,28.53,1.09,27.65,26.57,17.94,80.5,67.15
2002,5,27,27.4,22.59,25,28.46,0.33,27.53,27.2,17.03,74.94,0.22
2002,5,28,27.06,23.66,25.36,28.33,0.71,27.4,26.69,18.19,81.69,17.49
2002,5,29,27.43,25.16,26.3,28.23,1.01,28.01,27,19.96,87.31,24.27
2002,5,30,27.95,25.69,26.82,28.12,0.4,28.17,27.77,20.63,87.38,30.08
2002,5,31,27.59,25.57,26.58,27.98,0.23,27.71,27.48,20.51,88.62,28.06
2002,6,1,27.38,24.89,26.14,28.01,0.52,27.59,27.08,19.65,86.19,22.5
2002,6,2,27.41,24.86,26.13,28.22,0.94,27.87,26.93,19.65,85.88,20.4
2002,6,3,27.45,25.21,26.33,28.42,0.97,27.88,26.91,20.08,87.5,16.09
2002,6,4,28.01,25.44,26.73,28.52,0.62,28.25,27.62,20.32,85.88,30.22
2002,6,5,28,25.5,26.75,28.81,0.84,28.23,27.39,20.39,86.19,16.23
2002,6,6,27.57,25.38,26.48,28.73,0.51,27.79,27.28,20.26,87.75,41.04
2002,6,7,28.03,25.64,26.83,28.41,0.51,28.18,27.67,20.63,86.75,79.91
2002,6,8,27.8,25.87,26.83,28.21,0.44,27.95,27.52,20.94,89.19,46.76
2002,6,9,27.28,25.08,26.18,28.01,0.27,27.4,27.13,19.9,87.69,10.96
2002,6,10,27.83,25.58,26.71,28.26,0.92,28.21,27.29,20.45,87.44,11.05
2002,6,11,28.33,24.99,26.66,28.83,0.8,28.73,27.93,19.71,82.06,0.26
2002,6,12,28.48,23.64,26.06,29,0.88,28.82,27.94,18.19,75.12,1.34
2002,6,13,28.69,25.99,27.34,28.94,0.3,28.8,28.51,21,85.25,1.63
2002,6,14,28.74,26.54,27.64,29.06,0.68,29.03,28.35,21.67,87.75,2.93
2002,6,15,29.09,25.87,27.48,29.83,0.45,29.3,28.86,20.81,82.69,3.35
2002,6,16,29.55,25.51,27.53,30.18,0.58,29.76,29.19,20.39,78.94,1.94
2002,6,17,29.32,25.48,27.4,30.22,0.3,29.44,29.13,20.32,79.81,2.13
2002,6,18,29.23,24.78,27.01,30.38,0.39,29.46,29.07,19.47,76.94,0.31
2002,6,19,29.42,26.04,27.73,30.19,0.31,29.59,29.28,21.06,81.94,2
2002,6,20,29.3,26.02,27.65,30.01,0.5,29.56,29.06,21.06,82.5,3.82
2002,6,21,29.04,25.78,27.4,29.95,0.5,29.29,28.79,20.75,82.5,18.02
2002,6,22,28.95,25.16,27.05,29.73,1.59,29.58,27.98,19.96,80,4.89
2002,6,23,29.33,26.12,27.73,29.58,0.32,29.44,29.12,21.12,82.81,8.12
2002,6,24,29.06,25.73,27.4,29.94,0.5,29.3,28.8,20.63,82.19,5.09
2002,6,25,29.24,26.17,27.71,30.25,0.83,29.69,28.86,21.18,83.5,3.03
2002,6,26,29.43,25.61,27.51,30.35,0.69,29.78,29.1,20.45,79.88,1.91
2002,6,27,29.29,24.87,27.08,30.36,0.55,29.62,29.06,19.59,77.06,2.19
2002,6,28,29.69,24.86,27.27,30.48,0.38,29.89,29.51,19.53,75.19,0.65
2002,6,29,29.48,25.49,27.48,30.59,0.34,29.65,29.31,20.32,79.06,0.15
2002,6,30,29.37,26.04,27.7,30.55,0.78,29.67,28.89,21.06,82.25,0.71
2002,7,1,29.65,26.08,27.87,30.49,1.37,30.4,29.03,21.12,81.19,11.21
2002,7,2,30.19,26.13,28.16,30.48,0.38,30.42,30.04,21.24,78.81,12.72
2002,7,3,30.06,26.07,28.06,30.62,0.5,30.39,29.88,21.24,79.12,7.72
2002,7,4,30.05,26.32,28.18,30.4,0.29,30.18,29.89,21.55,80.44,10.48
2002,7,5,29.65,27.05,28.35,29.76,0.36,29.82,29.46,22.46,85.81,21.63
2002,7,6,28.78,26.37,27.58,29.37,1.3,29.43,28.13,21.61,86.75,21.71
2002,7,7,28.83,26.18,27.51,29.27,1.02,29.12,28.08,21.36,85.5,43.26
2002,7,8,29.01,26.73,27.87,29.19,0.95,29.28,28.33,22.16,87.38,25.93
2002,7,9,29.19,26.91,28.05,29.03,0.45,29.46,29.01,22.4,87.44,23.75
2002,7,10,28.98,26.42,27.69,28.81,0.37,29.12,28.76,21.73,86.06,15.24
2002,7,11,28.97,26.23,27.6,28.69,0.52,29.2,28.69,21.42,85.12,5.17
2002,7,12,28.88,26.76,27.82,28.78,0.18,28.94,28.76,22.09,88.19,27.36
2002,7,13,28.23,26.18,27.2,28.41,0.93,28.8,27.88,21.36,88.56,21.33
2002,7,14,28.04,26.1,27.07,28.19,0.28,28.16,27.88,21.24,89.12,22.24
2002,7,15,28.15,26.05,27.1,28.41,0.87,28.43,27.56,21.12,88.31,8.04
2002,7,16,28.52,25.65,27.09,28.79,0.51,28.76,28.26,20.57,84.38,1.95
2002,7,17,28.65,26.04,27.34,28.7,0.23,28.76,28.53,21,85.69,1.94
2002,7,18,28.3,26.37,27.33,28.22,0.41,28.46,28.06,21.48,89.25,1
2002,7,19,27.98,25.9,26.94,27.87,0.29,28.11,27.82,20.81,88.31,0.5
2002,7,20,28.23,25.05,26.64,28.15,1.02,28.84,27.83,19.78,82.81,0.6
2002,7,21,28.51,25.15,26.83,28.71,0.51,28.84,28.34,19.96,82,1.55
2002,7,22,28.37,25.52,26.94,28.87,0.27,28.48,28.2,20.45,84.44,2.34
2002,7,23,28.9,24.87,26.89,28.73,0.66,29.15,28.5,19.65,78.81,5.13
2002,7,24,28.3,25.35,26.83,28.63,0.94,28.79,27.85,20.26,83.94,15.12
2002,7,25,28.19,25.67,26.94,28.62,0.95,28.62,27.67,20.69,86.06,5.63
2002,7,26,28.26,25.68,26.98,28.63,0.48,28.49,28.01,20.69,85.81,7.58
2002,7,27,28.35,25.08,26.71,28.3,0.64,28.62,27.98,19.9,82.38,8.93
2002,7,28,27.58,25.3,26.44,28.01,0.92,28.14,27.22,20.14,87.31,8.67
2002,7,29,27.83,25.55,26.69,28.12,0.39,28.05,27.65,20.45,87.25,5.11
2002,7,30,28.01,25.65,26.83,28.44,0.98,28.42,27.44,20.57,86.94,21.21
2002,7,31,28.33,25.78,27.05,28.63,0.72,28.64,27.92,20.81,86,28.34
2002,8,1,27.58,25.25,26.41,28.75,0.53,27.92,27.39,20.14,87.06,30.35
2002,8,2,28.16,25.48,26.83,28.92,1.33,28.73,27.4,20.45,85.38,35.48
2002,8,3,28.51,25.83,27.17,29.21,0.88,29.12,28.23,20.87,85.31,34.67
2002,8,4,28.64,25.55,27.09,29.31,1.05,29.21,28.16,20.51,83.31,21.33
2002,8,5,29.08,25.54,27.3,29.37,1.16,29.69,28.55,20.45,81.19,10.15
2002,8,6,28.83,25.46,27.15,29.38,0.54,29.12,28.58,20.32,81.94,12.04
2002,8,7,28.55,25.21,26.88,29.26,0.47,28.8,28.33,20.02,82.06,7.2
2002,8,8,28.12,25.23,26.68,29.15,0.68,28.4,27.72,20.08,84.19,6.29
2002,8,9,28.36,24.98,26.67,29.24,0.86,28.55,27.69,19.71,81.81,6.55
2002,8,10,27.57,24.8,26.19,29.08,0.35,27.73,27.37,19.53,84.81,8.87
2002,8,11,28.02,25.39,26.71,28.85,0.8,28.33,27.53,20.2,85.5,8.2
2002,8,12,28.55,25.46,27.01,28.65,0.84,28.8,27.95,20.32,83.31,5.15
2002,8,13,28.76,25.58,27.17,28.66,0.46,28.94,28.48,20.51,82.81,2.27
2002,8,14,28.69,25.79,27.24,28.67,0.12,28.76,28.63,20.81,84.19,6.5
2002,8,15,28.62,25.97,27.3,28.87,0.35,28.76,28.41,21.06,85.5,4.45
2002,8,16,28.34,25.73,27.04,29.08,0.64,28.55,27.91,20.75,85.62,4.93
2002,8,17,28.35,25.62,26.98,29.26,1.29,28.9,27.62,20.63,85.06,5.58
